0.1	0.0705419480801
0.2	0.0646991007961
0.3	0.0593485236168
0.4	0.0544481886609
0.5	0.0499596928312
0.6	0.0458479441231
0.7	0.0420808737963
0.8	0.0386291735356
0.9	0.0354660556431
1.	0.0325670342384
1.1	0.0299097255938
1.2	0.0274736659242
1.3	0.0252401450977
1.4	0.0231920548656
1.5	0.0213137503341
1.6	0.0195909235171
1.7	0.0180104879058
1.8	0.0165604730915
1.9	0.0152299285578
2.	0.0140088358391
2.1	0.0128880283126
2.2	0.0118591179555
2.3	0.0109144284574
2.4	0.0100469341328
2.5	0.00925020412693
2.6	0.00851835145207
2.7	0.00784598643278
2.8	0.00722817417621
2.9	0.00666039571596
3.	0.00613851250972
3.1	0.00565873399884
3.2	0.00521758796338
3.3	0.00481189342965
3.4	0.00443873590854
3.5	0.00409544476237
3.6	0.00377957251549
3.7	0.00348887594024
3.8	0.00322129876457
3.9	0.00297495586075
4.	0.00274811878731
4.1	0.00253920256713
4.2	0.00234675359491
4.3	0.00216943857677
4.4	0.00200603441271
4.5	0.00185541894091
4.6	0.0017165624697
4.7	0.00158852002923
4.8	0.00147042428132
4.9	0.00136147903067
5.	0.00126095328607
5.1	0.00116817582437
5.2	0.0010825302141
5.3	0.00100345025958
5.4	0.000930415829385
5.5	0.000862949036498
5.6	0.000800610740045
5.7	0.000742997341235
5.8	0.000689737848451
5.9	0.000640491188592
6.	0.000594943743726
6.1	0.000552807093938
6.2	0.000513815948869
6.3	0.000477726251964
6.4	0.000444313442805
6.5	0.000413370864171
6.6	0.000384708301584
6.7	0.000358150644173
6.8	0.00033353665663
6.9	0.000310717852896
7.	0.000289557463035
7.1	0.000269929485454
7.2	0.000251717817316
7.3	0.000234815456591
7.4	0.000219123769752
7.5	0.00020455181961
7.6	0.0001910157483
7.7	0.000178438210776
7.8	0.000166747854643
7.9	0.00015587884245
8.	0.000145770412929
8.1	0.000136366477934
8.2	0.000127615252136
8.3	0.000119468912753
8.4	0.000111883286839
8.5	0.000104817563853
8.6	0.0000982340314294
8.7	0.0000920978324293
8.8	0.0000863767415418
8.9	0.0000810409598136
9.	0.0000760629256472
9.1	0.0000714171409177
9.2	0.0000670800109732
9.3	0.0000630296973854
9.4	0.000059245982414
9.5	0.0000557101442295
9.6	0.0000524048420239
9.7	0.0000493140102053
9.8	0.0000464227609429
9.9	0.0000437172943867
10.	0.0000411848159436
10.1	0.0000388134600413
10.2	0.0000365922198591
10.3	0.0000345108825453
10.4	0.0000325599694841
10.5	0.0000307306812059
10.6	0.000029014846572
10.7	0.0000274048758922
10.8	0.0000258937176637
10.9	0.0000244748186426
11.	0.0000231420869847
11.1	0.000021889858213
11.2	0.000020712863789
11.3	0.0000196062020815
11.4	0.000018565311547
11.5	0.0000175859459449
11.6	0.0000166641514315
11.7	0.0000157962453842
11.8	0.0000149787968205
11.9	0.0000142086082902
12.	0.0000134826991241
12.1	0.0000127982899349
12.2	0.0000121527882744
12.3	0.0000115437753563
12.4	0.0000109689937644
12.5	0.0000104263360686
12.6	9.91383428157*10^(-6)
12.7	9.42965008919*10^(-6)
12.8	8.97206579825*10^(-6)
12.9	8.53947594535*10^(-6)
13.	8.1303795174*10^(-6)
13.1	7.74337273746*10^(-6)
13.2	7.37714237312*10^(-6)
13.3	7.03045952825*10^(-6)
13.4	6.70217388167*10^(-6)
13.5	6.3912083394*10^(-6)
